11,0,-2.718682452267771
11,1,-2.718682452267771
11,2,-2.718682452267771
11,3,-2.718682452267771
51,4,-3.0490386232434545
51,5,-3.0490386232434545
51,6,-3.0490386232434545
51,7,-3.0490386232434545
51,8,-3.0490386232434545
51,9,-3.0490386232434545
51,10,-3.0490386232434545
51,11,-3.0490386232434545
51,12,-3.0490386232434545
143,13,-3.943426960056411
143,14,-3.943426960056411
143,15,-3.943426960056411
143,16,-3.943426960056411
143,17,-3.943426960056411
143,18,-3.943426960056411
208,19,-4.189652388243451
208,20,-4.189652388243451
208,21,-4.189652388243451
208,22,-4.189652388243451
208,23,-4.189652388243451
208,24,-4.189652388243451
208,25,-4.189652388243451
208,26,-4.189652388243451
208,27,-4.189652388243451
208,28,-4.189652388243451
208,29,-4.189652388243451
208,30,-4.189652388243451
208,31,-4.189652388243451
208,32,-4.189652388243451
342,33,-4.2111391617051686
351,34,-4.604696209415367
365,35,-5.628422829527681
365,36,-5.628422829527681
365,37,-5.628422829527681
365,38,-5.628422829527681
365,39,-5.628422829527681
365,40,-5.628422829527681
365,41,-5.628422829527681
365,42,-5.628422829527681
365,43,-5.628422829527681
365,44,-5.628422829527681
365,45,-5.628422829527681
365,46,-5.628422829527681
365,47,-5.628422829527681
365,48,-5.628422829527681
365,49,-5.628422829527681
515,50,-6.392045141186311
515,51,-6.392045141186311
515,52,-6.392045141186311
515,53,-6.392045141186311
515,54,-6.392045141186311
515,55,-6.392045141186311
575,56,-9.91254301987277
575,57,-9.91254301987277
575,58,-9.91254301987277
575,59,-9.91254301987277
575,60,-9.91254301987277
575,61,-9.91254301987277
575,62,-9.91254301987277
575,63,-9.91254301987277
575,64,-9.91254301987277
575,65,-9.91254301987277
575,66,-9.91254301987277
575,67,-9.91254301987277
575,68,-9.91254301987277
575,69,-9.91254301987277
575,70,-9.91254301987277
575,71,-9.91254301987277
575,72,-9.91254301987277
575,73,-9.91254301987277
575,74,-9.91254301987277
575,75,-9.91254301987277
575,76,-9.91254301987277
575,77,-9.91254301987277
575,78,-9.91254301987277
575,79,-9.91254301987277
575,80,-9.91254301987277
820,81,-10.213906906432593
820,82,-10.213906906432593
820,83,-10.213906906432593
820,84,-10.213906906432593
860,85,-11.465447289704331
860,86,-11.465447289704331
860,87,-11.465447289704331
860,88,-11.465447289704331
860,89,-11.465447289704331
860,90,-11.465447289704331
860,91,-11.465447289704331
860,92,-11.465447289704331
860,93,-11.465447289704331
860,94,-11.465447289704331
860,95,-11.465447289704331
860,96,-11.465447289704331
860,97,-11.465447289704331
860,98,-11.465447289704331
860,99,-11.465447289704331
860,100,-11.465447289704331
860,101,-11.465447289704331
860,102,-11.465447289704331
860,103,-11.465447289704331
860,104,-11.465447289704331
860,105,-11.465447289704331
860,106,-11.465447289704331
860,107,-11.465447289704331
860,108,-11.465447289704331
860,109,-11.465447289704331
860,110,-11.465447289704331
860,111,-11.465447289704331
860,112,-11.465447289704331
860,113,-11.465447289704331
860,114,-11.465447289704331
860,115,-11.465447289704331
860,116,-11.465447289704331
860,117,-11.465447289704331
860,118,-11.465447289704331
860,119,-11.465447289704331
860,120,-11.465447289704331
860,121,-11.465447289704331
860,122,-11.465447289704331
860,123,-11.465447289704331
860,124,-11.465447289704331
860,125,-11.465447289704331
860,126,-11.465447289704331
860,127,-11.465447289704331
860,128,-11.465447289704331
860,129,-11.465447289704331
860,130,-11.465447289704331
860,131,-11.465447289704331
860,132,-11.465447289704331
860,133,-11.465447289704331
860,134,-11.465447289704331
860,135,-11.465447289704331
860,136,-11.465447289704331
860,137,-11.465447289704331
860,138,-11.465447289704331
860,139,-11.465447289704331
860,140,-11.465447289704331
860,141,-11.465447289704331
860,142,-11.465447289704331
860,143,-11.465447289704331
860,144,-11.465447289704331
860,145,-11.465447289704331
860,146,-11.465447289704331
860,147,-11.465447289704331
860,148,-11.465447289704331
860,149,-11.465447289704331
860,150,-11.465447289704331
860,151,-11.465447289704331
860,152,-11.465447289704331
860,153,-11.465447289704331
860,154,-11.465447289704331
860,155,-11.465447289704331
860,156,-11.465447289704331
860,157,-11.465447289704331
860,158,-11.465447289704331
860,159,-11.465447289704331
860,160,-11.465447289704331
860,161,-11.465447289704331
860,162,-11.465447289704331
860,163,-11.465447289704331
860,164,-11.465447289704331
860,165,-11.465447289704331
860,166,-11.465447289704331
860,167,-11.465447289704331
860,168,-11.465447289704331
860,169,-11.465447289704331
860,170,-11.465447289704331
860,171,-11.465447289704331
860,172,-11.465447289704331
860,173,-11.465447289704331
860,174,-11.465447289704331
860,175,-11.465447289704331
860,176,-11.465447289704331
860,177,-11.465447289704331
860,178,-11.465447289704331
860,179,-11.465447289704331
860,180,-11.465447289704331
860,181,-11.465447289704331
860,182,-11.465447289704331
1840,183,-12.524347964232648
1840,184,-12.524347964232648
1840,185,-12.524347964232648
1840,186,-12.524347964232648
1840,187,-12.524347964232648
1840,188,-12.524347964232648
1840,189,-12.524347964232648
1840,190,-12.524347964232648
1840,191,-12.524347964232648
1840,192,-12.524347964232648
1840,193,-12.524347964232648
1840,194,-12.524347964232648
1840,195,-12.524347964232648
1840,196,-12.524347964232648
1840,197,-12.524347964232648
1840,198,-12.524347964232648
1840,199,-12.524347964232648
1840,200,-12.524347964232648
1840,201,-12.524347964232648
1840,202,-12.524347964232648
1840,203,-12.524347964232648
1840,204,-12.524347964232648
1840,205,-12.524347964232648
1840,206,-12.524347964232648
1840,207,-12.524347964232648
1840,208,-12.524347964232648
1840,209,-12.524347964232648
1840,210,-12.524347964232648
1840,211,-12.524347964232648
1840,212,-12.524347964232648
1840,213,-12.524347964232648
1840,214,-12.524347964232648
1840,215,-12.524347964232648
1840,216,-12.524347964232648
1840,217,-12.524347964232648
1840,218,-12.524347964232648
1840,219,-12.524347964232648
1840,220,-12.524347964232648
1840,221,-12.524347964232648
1840,222,-12.524347964232648
1840,223,-12.524347964232648
1840,224,-12.524347964232648
1840,225,-12.524347964232648
1840,226,-12.524347964232648
1840,227,-12.524347964232648
1840,228,-12.524347964232648
1840,229,-12.524347964232648
1840,230,-12.524347964232648
1840,231,-12.524347964232648
1840,232,-12.524347964232648
1840,233,-12.524347964232648
1840,234,-12.524347964232648
1840,235,-12.524347964232648
1840,236,-12.524347964232648
1840,237,-12.524347964232648
1840,238,-12.524347964232648
1840,239,-12.524347964232648
2410,240,-13.784977202552696
2410,241,-13.784977202552696
2410,242,-13.784977202552696
2410,243,-13.784977202552696
2410,244,-13.784977202552696
2410,245,-13.784977202552696
2410,246,-13.784977202552696
2410,247,-13.784977202552696
2410,248,-13.784977202552696
2410,249,-13.784977202552696
2410,250,-13.784977202552696
2410,251,-13.784977202552696
2410,252,-13.784977202552696
2410,253,-13.784977202552696
2410,254,-13.784977202552696
2410,255,-13.784977202552696
2410,256,-13.784977202552696
2410,257,-13.784977202552696
2410,258,-13.784977202552696
2410,259,-13.784977202552696
2410,260,-13.784977202552696
2410,261,-13.784977202552696
2410,262,-13.784977202552696
2410,263,-13.784977202552696
2410,264,-13.784977202552696
2410,265,-13.784977202552696
2410,266,-13.784977202552696
2410,267,-13.784977202552696
2410,268,-13.784977202552696
2410,269,-13.784977202552696
2410,270,-13.784977202552696
2410,271,-13.784977202552696
2410,272,-13.784977202552696
2410,273,-13.784977202552696
2410,274,-13.784977202552696
2410,275,-13.784977202552696
2410,276,-13.784977202552696
2410,277,-13.784977202552696
2410,278,-13.784977202552696
2410,279,-13.784977202552696
2410,280,-13.784977202552696
2410,281,-13.784977202552696
2410,282,-13.784977202552696
2410,283,-13.784977202552696
2410,284,-13.784977202552696
2410,285,-13.784977202552696
2410,286,-13.784977202552696
2410,287,-13.784977202552696
2410,288,-13.784977202552696
2410,289,-13.784977202552696
2410,290,-13.784977202552696
2410,291,-13.784977202552696
2410,292,-13.784977202552696
2410,293,-13.784977202552696
2410,294,-13.784977202552696
2410,295,-13.784977202552696
2410,296,-13.784977202552696
2410,297,-13.784977202552696
2410,298,-13.784977202552696
2410,299,-13.784977202552696
2410,300,-13.784977202552696
2410,301,-13.784977202552696
2410,302,-13.784977202552696
2410,303,-13.784977202552696
2410,304,-13.784977202552696
2410,305,-13.784977202552696
2410,306,-13.784977202552696
2410,307,-13.784977202552696
2410,308,-13.784977202552696
2410,309,-13.784977202552696
2410,310,-13.784977202552696
2410,311,-13.784977202552696
2410,312,-13.784977202552696
2410,313,-13.784977202552696
2410,314,-13.784977202552696
2410,315,-13.784977202552696
2410,316,-13.784977202552696
2410,317,-13.784977202552696
2410,318,-13.784977202552696
2410,319,-13.784977202552696
2410,320,-13.784977202552696
2410,321,-13.784977202552696
2410,322,-13.784977202552696
2410,323,-13.784977202552696
2410,324,-13.784977202552696
2410,325,-13.784977202552696
2410,326,-13.784977202552696
2410,327,-13.784977202552696
2410,328,-13.784977202552696
2410,329,-13.784977202552696
2410,330,-13.784977202552696
2410,331,-13.784977202552696
2410,332,-13.784977202552696
2410,333,-13.784977202552696
2410,334,-13.784977202552696
2410,335,-13.784977202552696
2410,336,-13.784977202552696
2410,337,-13.784977202552696
2410,338,-13.784977202552696
2410,339,-13.784977202552696
2410,340,-13.784977202552696
2410,341,-13.784977202552696
2410,342,-13.784977202552696
2410,343,-13.784977202552696
2410,344,-13.784977202552696
2410,345,-13.784977202552696
2410,346,-13.784977202552696
2410,347,-13.784977202552696
2410,348,-13.784977202552696
2410,349,-13.784977202552696
2410,350,-13.784977202552696
2410,351,-13.784977202552696
2410,352,-13.784977202552696
2410,353,-13.784977202552696
2410,354,-13.784977202552696
2410,355,-13.784977202552696
2410,356,-13.784977202552696
2410,357,-13.784977202552696
2410,358,-13.784977202552696
2410,359,-13.784977202552696
2410,360,-13.784977202552696
2410,361,-13.784977202552696
2410,362,-13.784977202552696
2410,363,-13.784977202552696
2410,364,-13.784977202552696
2410,365,-13.784977202552696
2410,366,-13.784977202552696
2410,367,-13.784977202552696
2410,368,-13.784977202552696
2410,369,-13.784977202552696
2410,370,-13.784977202552696
2410,371,-13.784977202552696
2410,372,-13.784977202552696
2410,373,-13.784977202552696
2410,374,-13.784977202552696
2410,375,-13.784977202552696
2410,376,-13.784977202552696
2410,377,-13.784977202552696
2410,378,-13.784977202552696
2410,379,-13.784977202552696
2410,380,-13.784977202552696
2410,381,-13.784977202552696
2410,382,-13.784977202552696
2410,383,-13.784977202552696
2410,384,-13.784977202552696
2410,385,-13.784977202552696
2410,386,-13.784977202552696
2410,387,-13.784977202552696
2410,388,-13.784977202552696
2410,389,-13.784977202552696
2410,390,-13.784977202552696
2410,391,-13.784977202552696
2410,392,-13.784977202552696
2410,393,-13.784977202552696
2410,394,-13.784977202552696
2410,395,-13.784977202552696
2410,396,-13.784977202552696
2410,397,-13.784977202552696
2410,398,-13.784977202552696
2410,399,-13.784977202552696
2410,400,-13.784977202552696
2410,401,-13.784977202552696
2410,402,-13.784977202552696
2410,403,-13.784977202552696
2410,404,-13.784977202552696
2410,405,-13.784977202552696
2410,406,-13.784977202552696
2410,407,-13.784977202552696
2410,408,-13.784977202552696
2410,409,-13.784977202552696
2410,410,-13.784977202552696
2410,411,-13.784977202552696
2410,412,-13.784977202552696
2410,413,-13.784977202552696
2410,414,-13.784977202552696
2410,415,-13.784977202552696
2410,416,-13.784977202552696
2410,417,-13.784977202552696
2410,418,-13.784977202552696
2410,419,-13.784977202552696
2410,420,-13.784977202552696
2410,421,-13.784977202552696
2410,422,-13.784977202552696
2410,423,-13.784977202552696
2410,424,-13.784977202552696
2410,425,-13.784977202552696
2410,426,-13.784977202552696
2410,427,-13.784977202552696
2410,428,-13.784977202552696
2410,429,-13.784977202552696
2410,430,-13.784977202552696
2410,431,-13.784977202552696
2410,432,-13.784977202552696
2410,433,-13.784977202552696
2410,434,-13.784977202552696
2410,435,-13.784977202552696
2410,436,-13.784977202552696
2410,437,-13.784977202552696
2410,438,-13.784977202552696
2410,439,-13.784977202552696
2410,440,-13.784977202552696
2410,441,-13.784977202552696
2410,442,-13.784977202552696
2410,443,-13.784977202552696
2410,444,-13.784977202552696
2410,445,-13.784977202552696
2410,446,-13.784977202552696
2410,447,-13.784977202552696
2410,448,-13.784977202552696
2410,449,-13.784977202552696
2410,450,-13.784977202552696
2410,451,-13.784977202552696
2410,452,-13.784977202552696
2410,453,-13.784977202552696
2410,454,-13.784977202552696
2410,455,-13.784977202552696
2410,456,-13.784977202552696
2410,457,-13.784977202552696
