18,0,-8.15969970864886
18,1,-8.15969970864886
18,2,-8.15969970864886
18,3,-8.15969970864886
18,4,-8.15969970864886
18,5,-8.15969970864886
18,6,-8.15969970864886
18,7,-8.15969970864886
18,8,-8.15969970864886
18,9,-8.15969970864886
18,10,-8.15969970864886
18,11,-8.15969970864886
18,12,-8.15969970864886
18,13,-8.15969970864886
18,14,-8.15969970864886
18,15,-8.15969970864886
18,16,-8.15969970864886
18,17,-8.15969970864886
18,18,-8.15969970864886
18,19,-8.15969970864886
18,20,-8.15969970864886
18,21,-8.15969970864886
18,22,-8.15969970864886
18,23,-8.15969970864886
18,24,-8.15969970864886
18,25,-8.15969970864886
18,26,-8.15969970864886
18,27,-8.15969970864886
18,28,-8.15969970864886
18,29,-8.15969970864886
18,30,-8.15969970864886
18,31,-8.15969970864886
18,32,-8.15969970864886
18,33,-8.15969970864886
18,34,-8.15969970864886
18,35,-8.15969970864886
18,36,-8.15969970864886
381,37,-9.288092674765682
381,38,-9.288092674765682
381,39,-9.288092674765682
381,40,-9.288092674765682
381,41,-9.288092674765682
381,42,-9.288092674765682
381,43,-9.288092674765682
381,44,-9.288092674765682
381,45,-9.288092674765682
381,46,-9.288092674765682
381,47,-9.288092674765682
381,48,-9.288092674765682
381,49,-9.288092674765682
381,50,-9.288092674765682
381,51,-9.288092674765682
381,52,-9.288092674765682
381,53,-9.288092674765682
381,54,-9.288092674765682
381,55,-9.288092674765682
381,56,-9.288092674765682
381,57,-9.288092674765682
381,58,-9.288092674765682
381,59,-9.288092674765682
611,60,-9.310430676932238
611,61,-9.310430676932238
611,62,-9.310430676932238
611,63,-9.310430676932238
611,64,-9.310430676932238
666,65,-10.653505657413861
666,66,-10.653505657413861
666,67,-10.653505657413861
666,68,-10.653505657413861
666,69,-10.653505657413861
666,70,-10.653505657413861
666,71,-10.653505657413861
666,72,-10.653505657413861
666,73,-10.653505657413861
666,74,-10.653505657413861
666,75,-10.653505657413861
666,76,-10.653505657413861
666,77,-10.653505657413861
666,78,-10.653505657413861
666,79,-10.653505657413861
666,80,-10.653505657413861
666,81,-10.653505657413861
666,82,-10.653505657413861
666,83,-10.653505657413861
666,84,-10.653505657413861
666,85,-10.653505657413861
666,86,-10.653505657413861
666,87,-10.653505657413861
666,88,-10.653505657413861
666,89,-10.653505657413861
666,90,-10.653505657413861
666,91,-10.653505657413861
666,92,-10.653505657413861
666,93,-10.653505657413861
666,94,-10.653505657413861
666,95,-10.653505657413861
666,96,-10.653505657413861
666,97,-10.653505657413861
666,98,-10.653505657413861
666,99,-10.653505657413861
666,100,-10.653505657413861
666,101,-10.653505657413861
666,102,-10.653505657413861
666,103,-10.653505657413861
666,104,-10.653505657413861
666,105,-10.653505657413861
666,106,-10.653505657413861
666,107,-10.653505657413861
666,108,-10.653505657413861
666,109,-10.653505657413861
666,110,-10.653505657413861
666,111,-10.653505657413861
666,112,-10.653505657413861
666,113,-10.653505657413861
666,114,-10.653505657413861
666,115,-10.653505657413861
666,116,-10.653505657413861
666,117,-10.653505657413861
666,118,-10.653505657413861
666,119,-10.653505657413861
666,120,-10.653505657413861
666,121,-10.653505657413861
666,122,-10.653505657413861
666,123,-10.653505657413861
666,124,-10.653505657413861
666,125,-10.653505657413861
666,126,-10.653505657413861
666,127,-10.653505657413861
666,128,-10.653505657413861
666,129,-10.653505657413861
666,130,-10.653505657413861
666,131,-10.653505657413861
666,132,-10.653505657413861
666,133,-10.653505657413861
666,134,-10.653505657413861
666,135,-10.653505657413861
